"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901990","BP","GO:1901990","regulation of mitotic cell cycle phase transition","14/176","428/17913",8.77609153410596e-05,0.00382247542374393,0.00291894857311273,"9510/891/595/991/1026/1063/2273/1647/3306/3398/10769/5718/6659/10383",14
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","12/176","324/17913",8.91736639985223e-05,0.00383080288081323,0.00292530765099695,"332/1410/2537/221476/9232/5054/5270/6423/7980/7057/7076/7078",12
"GO:0040013","BP","GO:0040013","negative regulation of locomotion","13/176","377/17913",9.3273361314815e-05,0.00395277379842243,0.00301844803685923,"347/10370/1545/1634/2192/3486/3488/5054/6423/9368/23213/7057/7076",13
"GO:0071156","BP","GO:0071156","regulation of cell cycle arrest","7/176","108/17913",9.49928488747544e-05,0.00397196765428306,0.00303310499915883,"891/595/1026/1647/3398/10769/6659",7
"GO:0032461","BP","GO:0032461","positive regulation of protein oligomerization","4/176","25/17913",9.69533751670218e-05,0.00400060242794448,0.00305497130893317,"1191/4312/4314/5366",4
"GO:0043618","BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","7/176","109/17913",0.000100681614925215,0.00410048758968149,0.00313124639719569,"10370/3337/1958/3303/3725/5718/7316",7
"GO:0007093","BP","GO:0007093","mitotic cell cycle checkpoint","8/176","147/17913",0.000103467215571821,0.0041599126670927,0.00317662503948573,"891/595/991/1026/1063/1647/10769/6659",8
"GO:0007596","BP","GO:0007596","blood coagulation","12/176","331/17913",0.000109097928054704,0.00429617338560801,0.00328067751485574,"928/1311/2192/3021/3315/23764/10627/10398/5054/5270/7980/7057",12
"GO:0034109","BP","GO:0034109","homotypic cell-cell adhesion","6/176","77/17913",0.000109938474749617,0.00429617338560801,0.00328067751485574,"928/1311/3315/10627/10398/5270",6
"GO:0030336","BP","GO:0030336","negative regulation of cell migration","12/176","332/17913",0.000112235178109043,0.00429617338560801,0.00328067751485574,"347/10370/1545/1634/3486/3488/5054/6423/9368/23213/7057/7076",12
"GO:1901991","BP","GO:1901991","negative regulation of mitotic cell cycle phase transition","10/176","235/17913",0.000113099531126829,0.00429617338560801,0.00328067751485574,"891/595/991/1026/1063/2273/1647/10769/5718/6659",10
"GO:0045992","BP","GO:0045992","negative regulation of embryonic development","4/176","26/17913",0.000113706119580824,0.00429617338560801,0.00328067751485574,"22943/6423/6615/23213",4
"GO:0044420","CC","GO:0044420","extracellular matrix component","5/179","47/18678",8.46308049048778e-05,0.00433027618429958,0.0035930973310492,"2006/2192/4060/4239/8076",5
"GO:0031994","MF","GO:0031994","insulin-like growth factor I binding","3/174","10/16969",0.000120608345221436,0.00441426543510456,0.00363094597192955,"3485/3486/3488",3
"GO:0005520","MF","GO:0005520","insulin-like growth factor binding","4/174","26/16969",0.000133851836698701,0.0044536156574295,0.00366331342543813,"3485/3486/3488/3490",4
"GO:0007599","BP","GO:0007599","hemostasis","12/176","336/17913",0.000125572298547036,0.00468803247908934,0.00357991201998129,"928/1311/2192/3021/3315/23764/10627/10398/5054/5270/7980/7057",12
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","5/176","50/17913",0.000128135503450577,0.00470506413219544,0.00359291786410602,"928/1311/5054/5270/7057",5
"GO:0050817","BP","GO:0050817","coagulation","12/176","337/17913",0.0001291115936033,0.00470506413219544,0.00359291786410602,"928/1311/2192/3021/3315/23764/10627/10398/5054/5270/7980/7057",12
"GO:0031099","BP","GO:0031099","regeneration","9/176","194/17913",0.000130529521524555,0.00470506413219544,0.00359291786410602,"347/891/595/928/1026/3725/4837/5228/10631",9
"GO:0044843","BP","GO:0044843","cell cycle G1/S phase transition","11/176","288/17913",0.000134397384246158,0.00478175918037722,0.00365148433651926,"9510/891/595/1026/1033/2273/1647/3398/4609/10769/6659",11
"GO:1902806","BP","GO:1902806","regulation of cell cycle G1/S phase transition","9/176","195/17913",0.000135706813473716,0.00478175918037722,0.00365148433651926,"9510/891/595/1026/2273/1647/3398/10769/6659",9
"GO:0060537","BP","GO:0060537","muscle tissue development","13/176","392/17913",0.000137498905143981,0.00479107296146138,0.00365859659886031,"70/27101/891/1063/1634/22943/1958/2006/2353/3398/3488/23764/221476",13
"GO:0043620","BP","GO:0043620","regulation of DNA-templated transcription in response to stress","7/176","115/17913",0.000140928061298833,0.00480430216779528,0.00366869878884743,"10370/3337/1958/3303/3725/5718/7316",7
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","5/176","51/17913",0.000140942538085831,0.00480430216779528,0.00366869878884743,"891/1026/2335/3725/4609",5
"GO:0010755","BP","GO:0010755","regulation of plasminogen activation","3/176","11/17913",0.000145187511272826,0.00480943947956217,0.00367262178303032,"5054/5270/7057",3
"GO:0090084","BP","GO:0090084","negative regulation of inclusion body assembly","3/176","11/17913",0.000145187511272826,0.00480943947956217,0.00367262178303032,"3337/3303/3306",3
"GO:0031145","BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","6/176","81/17913",0.000145694116887247,0.00480943947956217,0.00367262178303032,"891/991/5718/9232/7316/27338",6
"GO:0031960","BP","GO:0031960","response to corticosteroid","8/176","155/17913",0.000149457157331905,0.00488226713950888,0.00372823501019828,"8644/595/1026/114907/2353/3485/3490/7538",8
"GO:0071158","BP","GO:0071158","positive regulation of cell cycle arrest","6/176","82/17913",0.000155929956179826,0.00497089637026522,0.00379591475642903,"891/1026/1647/3398/10769/6659",6
"GO:0090288","BP","GO:0090288","negative regulation of cellular response to growth factor stimulus","8/176","156/17913",0.000156235154498911,0.00497089637026522,0.00379591475642903,"25805/1634/22943/3303/6423/23213/7057/7316",8
"GO:0034605","BP","GO:0034605","cellular response to heat","7/176","117/17913",0.000156925618831714,0.00497089637026522,0.00379591475642903,"1026/26973/1410/3337/3303/81929/7057",7
"GO:0005178","MF","GO:0005178","integrin binding","7/174","113/16969",0.000163756914855078,0.00499458590307986,0.00410828751303089,"928/1311/2335/4240/1903/6423/7057",7
"GO:0009612","BP","GO:0009612","response to mechanical stimulus","9/176","200/17913",0.000164241772790843,0.00515062199472083,0.00393315824314913,"891/1634/2353/1647/3485/3725/10631/5270/7057",9
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress","11/176","296/17913",0.000170715558019966,0.00530063356386745,0.00404771125060367,"8644/1545/2353/3303/3315/3725/4257/4314/1728/5179/6649",11
"GO:0001942","BP","GO:0001942","hair follicle development","6/176","85/17913",0.00019008962411016,0.00577800550611285,0.00441224574597434,"22943/2252/10468/51083/3488/6615",6
"GO:0014910","BP","GO:0014910","regulation of smooth muscle cell migration","6/176","85/17913",0.00019008962411016,0.00577800550611285,0.00441224574597434,"9510/3037/3486/3488/10631/5054",6
"GO:1902947","BP","GO:1902947","regulation of tau-protein kinase activity","3/176","12/17913",0.000192185916157249,0.00577800550611285,0.00441224574597434,"1191/22943/1958",3
"GO:0031668","BP","GO:0031668","cellular response to extracellular stimulus","10/176","251/17913",0.000193460005785029,0.00577800550611285,0.00441224574597434,"8644/1026/2353/3725/81631/5179/5366/10631/81929/6423",10
"GO:0044773","BP","GO:0044773","mitotic DNA damage checkpoint","6/176","86/17913",0.000202701165347184,0.00599689485404498,0.00457939574145822,"891/595/1026/1647/10769/6659",6
"GO:0022404","BP","GO:0022404","molting cycle process","6/176","87/17913",0.000215963508146324,0.00621340882153092,0.00474473183035139,"22943/2252/10468/51083/3488/6615",6
"GO:0022405","BP","GO:0022405","hair cycle process","6/176","87/17913",0.000215963508146324,0.00621340882153092,0.00474473183035139,"22943/2252/10468/51083/3488/6615",6
"GO:0098773","BP","GO:0098773","skin epidermis development","6/176","87/17913",0.000215963508146324,0.00621340882153092,0.00474473183035139,"22943/2252/10468/51083/3488/6615",6
"GO:0006977","BP","GO:0006977","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest","5/176","56/17913",0.000220293799043298,0.00628037594363437,0.00479586978778471,"891/1026/1647/10769/6659",5
"GO:2000134","BP","GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","7/176","124/17913",0.000224891731306315,0.00635369792231174,0.00485186049048711,"891/595/1026/2273/1647/10769/6659",7
"GO:0043687","BP","GO:0043687","post-translational protein modification","12/176","360/17913",0.000237734255305892,0.00645042629250789,0.00492572496490852,"114907/2335/3486/3488/3490/4240/5179/11098/5718/6383/8835/7076",12
"GO:0046686","BP","GO:0046686","response to cadmium ion","5/176","57/17913",0.000239573221023768,0.00645042629250789,0.00492572496490852,"8644/2353/3725/4493/4501",5
"GO:0072431","BP","GO:0072431","signal transduction involved in mitotic G1 DNA damage checkpoint","5/176","57/17913",0.000239573221023768,0.00645042629250789,0.00492572496490852,"891/1026/1647/10769/6659",5
"GO:1902041","BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/176","57/17913",0.000239573221023768,0.00645042629250789,0.00492572496490852,"5366/5054/6423/7057/7078",5
"GO:1902400","BP","GO:1902400","intracellular signal transduction involved in G1 DNA damage checkpoint","5/176","57/17913",0.000239573221023768,0.00645042629250789,0.00492572496490852,"891/1026/1647/10769/6659",5
"GO:0045930","BP","GO:0045930","negative regulation of mitotic cell cycle","11/176","308/17913",0.00024065684828553,0.00645042629250789,0.00492572496490852,"891/595/991/1026/1063/2273/1647/10769/5718/9368/6659",11
"GO:0042574","BP","GO:0042574","retinal metabolic process","3/176","13/17913",0.000248038955995764,0.00656225298432461,0.00501111893774788,"1645/8644/1545",3
"GO:0030308","BP","GO:0030308","negative regulation of cell growth","8/176","167/17913",0.000249014064137318,0.00656225298432461,0.00501111893774788,"1026/1410/2273/51083/3303/221476/5270/6423",8
"GO:0044774","BP","GO:0044774","mitotic DNA integrity checkpoint","6/176","90/17913",0.000259894552370592,0.00670275524920762,0.00511841037592217,"891/595/1026/1647/10769/6659",6
