"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis","11/95","468/17913",3.72669989788427e-05,0.00226757306077572,0.00182236863023055,"6348/3398/3659/3662/3725/4609/4792/8651/7538/677/678",11
"GO:0034341","BP","GO:0034341","response to interferon-gamma","7/95","173/17913",3.75426003439689e-05,0.00226757306077572,0.00182236863023055,"6348/3659/3662/3394/4502/8651/7431",7
"GO:0098542","BP","GO:0098542","defense response to other organism","11/95","481/17913",4.77641376590551e-05,0.00280481630586784,0.00225413211057646,"330/1690/54541/10964/3434/3507/3659/3662/3394/51316/5366",11
"GO:0009615","BP","GO:0009615","response to virus","9/95","323/17913",5.43633239324687e-05,0.00310605585927673,0.00249622773334294,"330/6351/54541/3315/10964/3434/3437/3659/5366",9
"GO:0061158","BP","GO:0061158","3'-UTR-mediated mRNA destabilization","3/95","15/17913",6.27798957770656e-05,0.00349254472822939,0.00280683522947878,"7538/677/678",3
"GO:0045598","BP","GO:0045598","regulation of fat cell differentiation","6/95","131/17913",6.95807286339735e-05,0.00367666214926477,0.00295480391819615,"1649/3398/3638/7538/677/678",6
"GO:0048247","BP","GO:0048247","lymphocyte chemotaxis","4/95","42/17913",7.11992766112276e-05,0.00367666214926477,0.00295480391819615,"6348/6351/2833/1880",4
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","10/95","416/17913",7.13070710122306e-05,0.00367666214926477,0.00295480391819615,"1026/1031/54541/4616/3315/3725/4609/64092/8651/7453",10
"GO:1905897","BP","GO:1905897","regulation of response to endoplasmic reticulum stress","5/95","83/17913",7.90174826196189e-05,0.00397721329185415,0.00319634628942519,"1649/91319/9709/3309/5366",5
"GO:0061014","BP","GO:0061014","positive regulation of mRNA catabolic process","4/95","44/17913",8.56547504497511e-05,0.00421102656862265,0.00338425378765969,"7832/7538/677/678",4
"GO:0072676","BP","GO:0072676","lymphocyte migration","5/95","87/17913",9.88957034802889e-05,0.00475148902630297,0.00381860443581785,"6348/6351/2833/257144/1880",5
"GO:0006984","BP","GO:0006984","ER-nucleus signaling pathway","4/95","46/17913",0.000102133665760619,0.00479801265373219,0.00385599383713775,"1649/9709/3309/3638",4
"GO:0097193","BP","GO:0097193","intrinsic apoptotic signaling pathway","8/95","277/17913",0.000112339619849313,0.0051627381817706,0.00414911090244373,"1026/1396/1649/54541/9709/3162/3315/5366",8
"GO:0043392","BP","GO:0043392","negative regulation of DNA binding","4/95","48/17913",0.000120800319011805,0.00539112856095098,0.00433266020882084,"1649/3162/3725/4792",4
"GO:0060333","BP","GO:0060333","interferon-gamma-mediated signaling pathway","5/95","91/17913",0.000122409730806834,0.00539112856095098,0.00433266020882084,"3659/3662/3394/4502/8651",5
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production","10/95","446/17913",0.000126530828175772,0.00545015747036092,0.00438009966497163,"330/6348/1649/10148/3162/3315/3659/3662/3394/4050",10
"GO:0045638","BP","GO:0045638","negative regulation of myeloid cell differentiation","5/95","92/17913",0.000128906278863787,0.00545015747036092,0.00438009966497163,"6348/4609/4792/7538/677",5
"GO:0042326","BP","GO:0042326","negative regulation of phosphorylation","10/95","455/17913",0.000148892569438453,0.00615441073404053,0.00494608321702007,"1026/1031/54541/4616/3315/3725/4609/64092/8651/7453",10
"GO:0048146","BP","GO:0048146","positive regulation of fibroblast proliferation","4/95","51/17913",0.000153270892618388,0.00615441073404053,0.00494608321702007,"1026/3725/4609/6277",4
"GO:0045655","BP","GO:0045655","regulation of monocyte differentiation","3/95","20/17913",0.000154296957854375,0.00615441073404053,0.00494608321702007,"3725/4609/677",3
"GO:0019210","MF","GO:0019210","kinase inhibitor activity","5/94","64/16969",2.75963437950911e-05,0.00629196638528078,0.00557736632490263,"1026/1031/3315/8651/7453",5
"GO:0001228","MF","GO:0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","10/94","390/16969",5.9486499309066e-05,0.00678146092123353,0.00601126729860036,"22809/1649/9592/3659/3662/3725/3726/1316/4609/6689",10
"GO:0036499","BP","GO:0036499","PERK-mediated unfolded protein response","3/95","21/17913",0.000179322139404366,0.00681794266400956,0.00547934046691801,"1649/9709/3309",3
"GO:0048525","BP","GO:0048525","negative regulation of viral process","5/95","99/17913",0.000182091083189727,0.00681794266400956,0.00547934046691801,"6348/6351/3434/3725/7538",5
"GO:1902106","BP","GO:1902106","negative regulation of leukocyte differentiation","5/95","99/17913",0.000182091083189727,0.00681794266400956,0.00547934046691801,"6348/3398/3659/4609/8651",5
"GO:0006875","BP","GO:0006875","cellular metal ion homeostasis","10/95","467/17913",0.00018383289112987,0.00681794266400956,0.00547934046691801,"6348/1043/1649/9709/3162/931/4502/4609/5026/8698",10
"GO:0071385","BP","GO:0071385","cellular response to glucocorticoid stimulus","4/95","54/17913",0.00019162448291124,0.00698438201507519,0.00561310191322579,"54541/7538/677/678",4
"GO:0051100","BP","GO:0051100","negative regulation of binding","6/95","162/17913",0.000223159703422512,0.00799592564466424,0.00642604391300507,"1649/3162/3309/3434/3725/4792",6
"GO:0002695","BP","GO:0002695","negative regulation of leukocyte activation","6/95","163/17913",0.000230708409262206,0.00812862628633838,0.00653269074647719,"3162/3398/3659/4332/64092/8651",6
"GO:0045619","BP","GO:0045619","regulation of lymphocyte differentiation","6/95","164/17913",0.00023845695056906,0.00826390153283596,0.00664140669919695,"3398/3659/3662/8651/677/678",6
"GO:0071384","BP","GO:0071384","cellular response to corticosteroid stimulus","4/95","58/17913",0.000252948584766605,0.00862473077736458,0.0069313924586299,"54541/7538/677/678",4
"GO:0051402","BP","GO:0051402","neuron apoptotic process","7/95","238/17913",0.000274110731126438,0.00919793786668716,0.00739205881433703,"7832/6348/1649/3162/3309/3725/5641",7
"GO:0010818","BP","GO:0010818","T cell chemotaxis","3/95","25/17913",0.000305374525318146,0.010086902289415,0.00810648822143893,"6348/2833/1880",3
"GO:0046651","BP","GO:0046651","lymphocyte proliferation","7/95","244/17913",0.000318725787103912,0.0103659432913488,0.00833074364997107,"1026/10148/1880/3109/3659/4332/931",7
"GO:0042594","BP","GO:0042594","response to starvation","6/95","174/17913",0.000327777975230912,0.0104988278733053,0.0084375383097718,"1026/1649/3309/3725/5366/7538",6
"GO:0032943","BP","GO:0032943","mononuclear cell proliferation","7/95","246/17913",0.000334830161056413,0.0105072272751942,0.00844428861333635,"1026/10148/1880/3109/3659/4332/931",7
"GO:0035966","BP","GO:0035966","response to topologically incorrect protein","6/95","175/17913",0.000337980820583351,0.0105072272751942,0.00844428861333635,"1649/91319/9709/3309/3315/23753",6
"GO:0045637","BP","GO:0045637","regulation of myeloid cell differentiation","7/95","250/17913",0.000368999287195556,0.011009501549629,0.00884794876318338,"6348/3398/3725/4609/4792/7538/677",7
"GO:0046782","BP","GO:0046782","regulation of viral transcription","4/95","64/17913",0.000369729504162687,0.011009501549629,0.00884794876318338,"6348/6351/3725/7538",4
"GO:0061013","BP","GO:0061013","regulation of mRNA catabolic process","6/95","178/17913",0.000370090533940869,0.011009501549629,0.00884794876318338,"7832/3315/7431/7538/677/678",6
"GO:0035456","BP","GO:0035456","response to interferon-beta","3/95","27/17913",0.000385384633241506,0.011009501549629,0.00884794876318338,"3659/4332/54739",3
"GO:0043921","BP","GO:0043921","modulation by host of viral transcription","3/95","27/17913",0.000385384633241506,0.011009501549629,0.00884794876318338,"6348/6351/3725",3
"GO:0052472","BP","GO:0052472","modulation by host of symbiont transcription","3/95","27/17913",0.000385384633241506,0.011009501549629,0.00884794876318338,"6348/6351/3725",3
"GO:0002761","BP","GO:0002761","regulation of myeloid leukocyte differentiation","5/95","117/17913",0.000395770871950636,0.0111554616440486,0.00896525175197651,"6348/3398/3725/4609/677",5
"GO:0034976","BP","GO:0034976","response to endoplasmic reticulum stress","7/95","254/17913",0.000405910274027451,0.0112218564930289,0.00901861095441348,"1649/91319/9709/3309/3725/5366/23753",7
"GO:0043901","BP","GO:0043901","negative regulation of multi-organism process","6/95","182/17913",0.000416565699538159,0.0112218564930289,0.00901861095441348,"6348/6351/3434/3394/3725/7538",6
"GO:0045577","BP","GO:0045577","regulation of B cell differentiation","3/95","28/17913",0.000429976525986442,0.0112218564930289,0.00901861095441348,"3398/677/678",3
"GO:0050869","BP","GO:0050869","negative regulation of B cell activation","3/95","28/17913",0.000429976525986442,0.0112218564930289,0.00901861095441348,"3398/4332/64092",3
"GO:0052312","BP","GO:0052312","modulation of transcription in other organism involved in symbiotic interaction","3/95","28/17913",0.000429976525986442,0.0112218564930289,0.00901861095441348,"6348/6351/3725",3
"GO:0061157","BP","GO:0061157","mRNA destabilization","3/95","28/17913",0.000429976525986442,0.0112218564930289,0.00901861095441348,"7538/677/678",3
"GO:0051101","BP","GO:0051101","regulation of DNA binding","5/95","120/17913",0.000444584394884461,0.0114616025705579,0.00921128643573196,"1649/3162/3662/3725/4792",5
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","6/95","186/17913",0.000467483288749334,0.0119067430411577,0.00956903015905422,"6348/6351/2833/257144/3162/5641",6
"GO:0050866","BP","GO:0050866","negative regulation of cell activation","6/95","187/17913",0.000480940489323549,0.0121036689813093,0.00972729260361163,"3162/3398/3659/4332/64092/8651",6
"GO:0070997","BP","GO:0070997","neuron death","8/95","347/17913",0.000514310695783191,0.0127684500788093,0.0102615537654724,"7832/6348/1649/54541/3162/3309/3725/5641",8
"GO:0050779","BP","GO:0050779","RNA destabilization","3/95","30/17913",0.000528801472018105,0.0127684500788093,0.0102615537654724,"7538/677/678",3
"GO:0071356","BP","GO:0071356","cellular response to tumor necrosis factor","7/95","266/17913",0.000534701609637374,0.0127684500788093,0.0102615537654724,"330/6348/4050/4792/7538/677/678",7
"GO:0045088","BP","GO:0045088","regulation of innate immune response","9/95","440/17913",0.00054518360588523,0.0127684500788093,0.0102615537654724,"330/1690/3659/3662/5641/4332/4792/8651/92610",9
"GO:0000288","BP","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/95","71/17913",0.000549635268293115,0.0127684500788093,0.0102615537654724,"7832/7538/677/678",4
"GO:0042100","BP","GO:0042100","B cell proliferation","4/95","71/17913",0.000549635268293115,0.0127684500788093,0.0102615537654724,"1026/1880/4332/931",4
"GO:1903313","BP","GO:1903313","positive regulation of mRNA metabolic process","4/95","71/17913",0.000549635268293115,0.0127684500788093,0.0102615537654724,"7832/7538/677/678",4
"GO:0070661","BP","GO:0070661","leukocyte proliferation","7/95","270/17913",0.000584212945091042,0.013424197455679,0.0107885548441298,"1026/10148/1880/3109/3659/4332/931",7
"GO:0051348","BP","GO:0051348","negative regulation of transferase activity","7/95","272/17913",0.000610301222552335,0.0138728686502757,0.0111491360860155,"1026/1031/4616/3315/8651/7453/7538",7
"GO:0002221","BP","GO:0002221","pattern recognition receptor signaling pathway","6/95","197/17913",0.000632805244002354,0.0142313860193721,0.0114372638725622,"330/3659/3662/5641/4792/92610",6
"GO:1902235","BP","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","3/95","32/17913",0.000641084899665353,0.0142658260830795,0.0114649421391677,"1649/9709/5366",3
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation","6/95","199/17913",0.000667201067420854,0.0146923235054967,0.0118077031010664,"1026/10148/1880/3109/3659/4332",6
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation","6/95","200/17913",0.00068493384998445,0.0148083614949502,0.0119009587476222,"1026/10148/1880/3109/3659/4332",6
"GO:0051250","BP","GO:0051250","negative regulation of lymphocyte activation","5/95","132/17913",0.000686480334202992,0.0148083614949502,0.0119009587476222,"3398/3659/4332/64092/8651",5
"GO:0046631","BP","GO:0046631","alpha-beta T cell activation","5/95","133/17913",0.000710339228971712,0.0151682538388505,0.0121901915530074,"10148/1880/3659/3662/8651",5
"GO:0004860","MF","GO:0004860","protein kinase inhibitor activity","4/94","60/16969",0.000339628162369667,0.0158043766828291,0.0140094197742529,"1026/1031/3315/8651",4
"GO:0017091","MF","GO:0017091","AU-rich element binding","3/94","25/16969",0.000346587207956778,0.0158043766828291,0.0140094197742529,"7538/677/678",3
"GO:0035925","MF","GO:0035925","mRNA 3'-UTR AU-rich region binding","3/94","25/16969",0.000346587207956778,0.0158043766828291,0.0140094197742529,"7538/677/678",3
"GO:0051098","BP","GO:0051098","regulation of binding","8/95","368/17913",0.000755280159177523,0.0159055048622567,0.0127826942427338,"1649/9709/3162/3309/3434/3662/3725/4792",8
"GO:0035967","BP","GO:0035967","cellular response to topologically incorrect protein","5/95","135/17913",0.000759912956995236,0.0159055048622567,0.0127826942427338,"1649/91319/9709/3309/23753",5
"GO:0032735","BP","GO:0032735","positive regulation of interleukin-12 production","3/95","34/17913",0.000767527932124396,0.0159073926324605,0.0127842113771803,"3659/3394/4050",3
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor","7/95","284/17913",0.000786943696688196,0.0161514463572704,0.0129803487629509,"330/6348/4050/4792/7538/677/678",7
"GO:0042063","BP","GO:0042063","gliogenesis","7/95","285/17913",0.000803317162186581,0.0163289661621388,0.0131230151798496,"274/6348/1031/1880/3398/26227/7431",7
"GO:0036503","BP","GO:0036503","ERAD pathway","4/95","79/17913",0.000822932625749129,0.0163692359039697,0.0131553785535065,"91319/9709/3309/23753",4
"GO:0045089","BP","GO:0045089","positive regulation of innate immune response","8/95","373/17913",0.000824314271562732,0.0163692359039697,0.0131553785535065,"330/1690/3659/3662/5641/4332/4792/92610",8
"GO:0030224","BP","GO:0030224","monocyte differentiation","3/95","35/17913",0.000836271276077922,0.0163692359039697,0.0131553785535065,"3725/4609/677",3
"GO:1903131","BP","GO:1903131","mononuclear cell differentiation","3/95","35/17913",0.000836271276077922,0.0163692359039697,0.0131553785535065,"3725/4609/677",3
"GO:0051384","BP","GO:0051384","response to glucocorticoid","5/95","139/17913",0.00086676747203848,0.0167491959942259,0.013460739100075,"1026/54541/7538/677/678",5
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade","7/95","289/17913",0.000871528646814026,0.0167491959942259,0.013460739100075,"6348/1880/3725/4609/388325/677/678",7
"GO:0043523","BP","GO:0043523","regulation of neuron apoptotic process","6/95","210/17913",0.000883092522769436,0.0168185368750864,0.0135164659246076,"7832/6348/1649/3162/3725/5641",6
"GO:0070663","BP","GO:0070663","regulation of leukocyte proliferation","6/95","214/17913",0.000973695648335567,0.0183785053623338,0.0147701576730602,"1026/10148/1880/3109/3659/4332",6
"GO:1905898","BP","GO:1905898","positive regulation of response to endoplasmic reticulum stress","3/95","37/17913",0.000985211596689159,0.018431303676114,0.0148125898188757,"1649/9709/5366",3
"GO:0030291","MF","GO:0030291","protein serine/threonine kinase inhibitor activity","3/94","30/16969",0.000599660321448457,0.0195317933271783,0.0173135010102412,"1026/1031/3315",3
"GO:0071889","MF","GO:0071889","14-3-3 protein binding","3/94","30/16969",0.000599660321448457,0.0195317933271783,0.0173135010102412,"54541/7538/677",3
"GO:0043331","BP","GO:0043331","response to dsRNA","3/95","38/17913",0.00106556785574335,0.0197597407635213,0.0158802079332388,"3434/4792/5366",3
"GO:0002224","BP","GO:0002224","toll-like receptor signaling pathway","5/95","147/17913",0.00111361287703421,0.0204387841063426,0.0164259311595065,"330/3659/3662/5641/4792",5
"GO:0048145","BP","GO:0048145","regulation of fibroblast proliferation","4/95","86/17913",0.00113072407430958,0.0204387841063426,0.0164259311595065,"1026/3725/4609/6277",4
"GO:0006469","BP","GO:0006469","negative regulation of protein kinase activity","6/95","222/17913",0.001176250552263,0.0204387841063426,0.0164259311595065,"1026/1031/4616/3315/8651/7453",6
"GO:0048144","BP","GO:0048144","fibroblast proliferation","4/95","87/17913",0.00118045074278328,0.0204387841063426,0.0164259311595065,"1026/3725/4609/6277",4
"GO:0003376","BP","GO:0003376","sphingosine-1-phosphate receptor signaling pathway","2/95","10/17913",0.00121820567521247,0.0204387841063426,0.0164259311595065,"9294/8698",2
"GO:0006563","BP","GO:0006563","L-serine metabolic process","2/95","10/17913",0.00121820567521247,0.0204387841063426,0.0164259311595065,"26227/29968",2
"GO:0036500","BP","GO:0036500","ATF6-mediated unfolded protein response","2/95","10/17913",0.00121820567521247,0.0204387841063426,0.0164259311595065,"1649/3309",2
"GO:0045647","BP","GO:0045647","negative regulation of erythrocyte differentiation","2/95","10/17913",0.00121820567521247,0.0204387841063426,0.0164259311595065,"7538/677",2
"GO:0045657","BP","GO:0045657","positive regulation of monocyte differentiation","2/95","10/17913",0.00121820567521247,0.0204387841063426,0.0164259311595065,"3725/677",2
"GO:0060213","BP","GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","2/95","10/17913",0.00121820567521247,0.0204387841063426,0.0164259311595065,"7832/7538",2
"GO:0070862","BP","GO:0070862","negative regulation of protein exit from endoplasmic reticulum","2/95","10/17913",0.00121820567521247,0.0204387841063426,0.0164259311595065,"91319/3638",2
"GO:1902237","BP","GO:1902237","positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/95","10/17913",0.00121820567521247,0.0204387841063426,0.0164259311595065,"1649/5366",2
"GO:0046634","BP","GO:0046634","regulation of alpha-beta T cell activation","4/95","90/17913",0.00133880735355519,0.0222853444520918,0.0179099466940578,"10148/3659/3662/8651",4
"GO:1901214","BP","GO:1901214","regulation of neuron death","7/95","313/17913",0.00138271281024105,0.0227853357918028,0.0183117721296468,"7832/6348/1649/54541/3162/3725/5641",7
"GO:0001656","BP","GO:0001656","metanephros development","4/95","91/17913",0.00139473368103787,0.0227853357918028,0.0183117721296468,"10409/3398/3399/4609",4
"GO:0031960","BP","GO:0031960","response to corticosteroid","5/95","155/17913",0.00140914160876788,0.0227853357918028,0.0183117721296468,"1026/54541/7538/677/678",5
"GO:0051607","BP","GO:0051607","defense response to virus","6/95","231/17913",0.00144117292578996,0.0227853357918028,0.0183117721296468,"330/54541/10964/3434/3659/5366",6
"GO:0008630","BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","4/95","92/17913",0.0014522712902276,0.0227853357918028,0.0183117721296468,"1026/1396/54541/3162",4
"GO:0043900","BP","GO:0043900","regulation of multi-organism process","8/95","408/17913",0.00146252614759056,0.0227853357918028,0.0183117721296468,"2683/330/6348/6351/3434/3394/3725/7538",8
"GO:0043903","BP","GO:0043903","regulation of symbiosis, encompassing mutualism through parasitism","6/95","232/17913",0.00147320402172503,0.0227853357918028,0.0183117721296468,"6348/6351/3434/3394/3725/7538",6
"GO:0035747","BP","GO:0035747","natural killer cell chemotaxis","2/95","11/17913",0.00148378030289921,0.0227853357918028,0.0183117721296468,"6348/6351",2
"GO:0040015","BP","GO:0040015","negative regulation of multicellular organism growth","2/95","11/17913",0.00148378030289921,0.0227853357918028,0.0183117721296468,"5641/51316",2
"GO:1990440","BP","GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","2/95","11/17913",0.00148378030289921,0.0227853357918028,0.0183117721296468,"1649/3309",2
"GO:1901216","BP","GO:1901216","positive regulation of neuron death","4/95","93/17913",0.00151144465948576,0.0227853357918028,0.0183117721296468,"6348/1649/54541/3725",4
"GO:0050850","BP","GO:0050850","positive regulation of calcium-mediated signaling","3/95","43/17913",0.00152925788231989,0.0227853357918028,0.0183117721296468,"6348/6351/5026",3
"GO:0071364","BP","GO:0071364","cellular response to epidermal growth factor stimulus","3/95","43/17913",0.00152925788231989,0.0227853357918028,0.0183117721296468,"7538/677/678",3
"GO:0043488","BP","GO:0043488","regulation of mRNA stability","5/95","158/17913",0.00153364225948842,0.0227853357918028,0.0183117721296468,"3315/7431/7538/677/678",5
"GO:0030217","BP","GO:0030217","T cell differentiation","6/95","234/17913",0.00153889443999614,0.0227853357918028,0.0183117721296468,"1880/3659/3662/8651/677/678",6
"GO:0002218","BP","GO:0002218","activation of innate immune response","7/95","319/17913",0.00154129754883056,0.0227853357918028,0.0183117721296468,"330/3659/3662/5641/4332/4792/92610",7
"GO:0032527","BP","GO:0032527","protein exit from endoplasmic reticulum","3/95","44/17913",0.0016348873797738,0.0238355304885642,0.0191557766312516,"91319/9709/3638",3
"GO:1903573","BP","GO:1903573","negative regulation of response to endoplasmic reticulum stress","3/95","44/17913",0.0016348873797738,0.0238355304885642,0.0191557766312516,"91319/9709/3309",3
"GO:0006986","BP","GO:0006986","response to unfolded protein","5/95","161/17913",0.00166606376004681,0.0241236903338285,0.0193873605531042,"1649/91319/9709/3309/3315",5
"GO:0043487","BP","GO:0043487","regulation of RNA stability","5/95","163/17913",0.00175889294478094,0.0250071371229755,0.0200973556323669,"3315/7431/7538/677/678",5
"GO:0006983","BP","GO:0006983","ER overload response","2/95","12/17913",0.00177439478166808,0.0250071371229755,0.0200973556323669,"1649/3309",2
"GO:0060211","BP","GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening","2/95","12/17913",0.00177439478166808,0.0250071371229755,0.0200973556323669,"7832/7538",2
"GO:0090520","BP","GO:0090520","sphingolipid mediated signaling pathway","2/95","12/17913",0.00177439478166808,0.0250071371229755,0.0200973556323669,"9294/8698",2
"GO:0048872","BP","GO:0048872","homeostasis of number of cells","6/95","241/17913",0.00178654092435402,0.0250115729409563,0.0201009205430979,"1880/3162/3398/5366/7538/677",6
