"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045926","BP","GO:0045926","negative regulation of growth","17/214","244/17913",6.13198680420459e-09,1.51545768756597e-06,1.05261717567989e-06,"694/1410/2273/9518/2719/3488/55384/4489/4493/4499/4501/4502/8829/221476/5997/6422/6423",17
"GO:0090092","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","16/214","215/17913",6.81342236842014e-09,1.51545768756597e-06,1.05261717567989e-06,"54829/25805/91851/8483/10370/27122/2200/2254/10468/2719/3280/94031/6422/6423/6424/7057",16
"GO:0045765","BP","GO:0045765","regulation of angiogenesis","21/214","383/17913",7.03555101005558e-09,1.51545768756597e-06,1.05261717567989e-06,"51129/694/3576/1545/2152/3082/3202/3397/3791/9314/4223/8829/10769/5743/10266/5054/6422/6423/64094/7057/51330",21
"GO:0045444","BP","GO:0045444","fat cell differentiation","16/214","222/17913",1.07678506835034e-08,2.17443284739996e-06,1.51033274060718e-06,"84159/168455/64641/3280/3398/3400/9314/3164/4929/5743/5997/6422/6423/79689/677/25946",16
"GO:0044420","CC","GO:0044420","extracellular matrix component","8/206","47/18678",4.15477556154974e-08,2.29551349775623e-06,2.00085244148317e-06,"1303/1277/1282/1295/2006/2200/3912/4060",8
"GO:0005604","CC","GO:0005604","basement membrane","10/206","91/18678",6.32624224400877e-08,2.79619907185187e-06,2.4372680645339e-06,"9510/151887/1282/1295/2200/2254/2335/3912/64094/7076",10
"GO:0061138","BP","GO:0061138","morphogenesis of a branching epithelium","14/214","178/17913",3.060367302014e-08,5.8164980898866e-06,4.04006383151321e-06,"1282/2252/2719/3082/3202/4609/8829/5228/84870/10512/6422/6423/9021/7052",14
"GO:0033002","BP","GO:0033002","muscle cell proliferation","16/214","243/17913",3.85241155997739e-08,6.91507875015942e-06,4.80312365255661e-06,"9510/347/10203/2006/2254/3398/3479/3488/9314/57447/5292/5743/6648/7052/7057/10221",16
"GO:0001503","BP","GO:0001503","ossification","20/214","388/17913",4.55900093877745e-08,7.75270107009997e-06,5.38492520857259e-06,"54829/91851/1277/115908/1513/2254/2719/3082/3397/3398/3399/3400/3479/3488/4653/116039/5743/6422/6423/1462",20
"GO:0001763","BP","GO:0001763","morphogenesis of a branching structure","14/214","192/17913",7.93230771874258e-08,1.28146431196286e-05,8.90088424018905e-06,"1282/2252/2719/3082/3202/4609/8829/5228/84870/10512/6422/6423/9021/7052",14
"GO:0060485","BP","GO:0060485","mesenchyme development","16/214","258/17913",8.8430642420441e-08,1.36056859838307e-05,9.45033231280101e-06,"25805/10370/1277/2254/2335/3037/3280/3082/3202/4609/8829/10512/6422/6423/55273/677",16
"GO:0019838","MF","GO:0019838","growth factor binding","11/205","121/16969",2.44949543772993e-07,1.59217203452445e-05,1.34593328262634e-05,"1277/1282/1843/94031/3488/3490/3643/3791/4053/8829/7057",11
"GO:0050679","BP","GO:0050679","positive regulation of epithelial cell proliferation","14/214","199/17913",1.23837609628309e-07,1.81872416685939e-05,1.26326212309834e-05,"2683/2152/2252/2254/3037/3397/3479/3791/3912/4609/3164/8829/116039/6422",14
"GO:0031093","CC","GO:0031093","platelet alpha granule lumen","8/206","67/18678",7.13552016993654e-07,2.62824992925996e-05,2.29087752824278e-05,"1191/2335/3082/3479/5054/7057/7076/2277",8
"GO:2001236","BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","12/214","151/17913",2.71187114421725e-07,3.80958942041997e-05,2.6460912034193e-05,"467/50486/3082/2537/3479/8829/5054/6422/6423/8406/7057/51330",12
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","14/214","213/17913",2.85860062549443e-07,3.84839109207188e-05,2.67304233927813e-05,"467/9531/50486/3082/3429/2537/3479/8829/5054/6422/6423/8406/7057/51330",14
"GO:0001655","BP","GO:0001655","urogenital system development","17/214","324/17913",3.7927439378354e-07,4.90174226525847e-05,3.40468634756424e-05,"9510/84159/1282/2200/2719/3037/3280/3398/3399/3400/4609/8829/116039/5228/6422/6659/25976",17
"GO:0001667","BP","GO:0001667","ameboidal-type cell migration","20/214","446/17913",4.30055172400775e-07,5.34426254625732e-05,3.71205517230142e-05,"9590/84159/1545/2252/2335/2719/3036/3037/3397/3791/9314/4223/3164/8829/10769/5743/10512/64094/7057/7076",20
"GO:0072001","BP","GO:0072001","renal system development","16/214","291/17913",4.53312656553319e-07,5.42464145675472e-05,3.76788531684864e-05,"9510/84159/1282/2200/2719/3037/3280/3398/3399/4609/8829/116039/5228/6422/6659/25976",16
"GO:0001649","BP","GO:0001649","osteoblast differentiation","14/214","222/17913",4.72789899140401e-07,5.45565772900941e-05,3.78942881566667e-05,"1277/115908/2254/3082/3397/3398/3399/3400/3479/3488/4653/6422/6423/1462",14
"GO:0051893","BP","GO:0051893","regulation of focal adhesion assembly","8/214","61/17913",6.22456222906944e-07,6.70385352070779e-05,4.65640935872844e-05,"347/11170/3791/22998/4653/8829/6422/7057",8
"GO:0090109","BP","GO:0090109","regulation of cell-substrate junction assembly","8/214","61/17913",6.22456222906944e-07,6.70385352070779e-05,4.65640935872844e-05,"347/11170/3791/22998/4653/8829/6422/7057",8
"GO:0014910","BP","GO:0014910","regulation of smooth muscle cell migration","9/214","85/17913",7.8617635130932e-07,8.03298117215118e-05,5.57960411768438e-05,"9510/2254/3037/3479/3488/8829/5328/5054/10221",9
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","10/214","110/17913",7.95590831039423e-07,8.03298117215118e-05,5.57960411768438e-05,"151887/1295/2335/3037/3791/4653/4739/8829/6422/64094",10
"GO:0071560","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","14/214","233/17913",8.46065059461717e-07,8.28374608218427e-05,5.75378215876357e-05,"54829/25805/8483/10370/1277/27122/2200/9518/94031/3397/4053/6422/7057/677",14
"GO:0071559","BP","GO:0071559","response to transforming growth factor beta","14/214","239/17913",1.14582275848162e-06,0.000103017352617252,7.15545116486609e-05,"54829/25805/8483/10370/1277/27122/2200/9518/94031/3397/4053/6422/7057/677",14
"GO:0001822","BP","GO:0001822","kidney development","15/214","276/17913",1.21174031009867e-06,0.000103017352617252,7.15545116486609e-05,"9510/84159/2200/2719/3037/3280/3398/3399/4609/8829/116039/5228/6422/6659/25976",15
"GO:0090287","BP","GO:0090287","regulation of cellular response to growth factor stimulus","15/214","276/17913",1.21174031009867e-06,0.000103017352617252,7.15545116486609e-05,"54829/25805/91851/10370/27122/2200/2254/2719/3280/94031/6422/6423/6424/64094/7057",15
"GO:0034333","BP","GO:0034333","adherens junction assembly","9/214","90/17913",1.28080137502297e-06,0.000103017352617252,7.15545116486609e-05,"347/11170/3791/22998/4653/8829/10266/6422/7057",9
"GO:1901888","BP","GO:1901888","regulation of cell junction assembly","9/214","90/17913",1.28080137502297e-06,0.000103017352617252,7.15545116486609e-05,"59272/347/11170/3791/22998/4653/8829/6422/7057",9
"GO:0050918","BP","GO:0050918","positive chemotaxis","8/214","67/17913",1.29657046333299e-06,0.000103017352617252,7.15545116486609e-05,"3576/2152/2252/3082/3791/8829/5228/2277",8
"GO:1903391","BP","GO:1903391","regulation of adherens junction organization","8/214","67/17913",1.29657046333299e-06,0.000103017352617252,7.15545116486609e-05,"347/11170/3791/22998/4653/8829/6422/7057",8
"GO:0001501","BP","GO:0001501","skeletal system development","20/214","479/17913",1.307245885889e-06,0.000103017352617252,7.15545116486609e-05,"9507/84159/1277/1513/2114/2200/2254/3037/3202/3479/4060/4653/116039/6422/6423/6424/6659/7076/25976/25946",20
"GO:0001558","BP","GO:0001558","regulation of cell growth","18/214","396/17913",1.37420532205465e-06,0.00010333740751504,7.17768176129488e-05,"694/1410/11170/2273/2335/3479/3487/3488/3490/4131/55384/8829/221476/5997/6422/6423/6446/51330",18
"GO:0014909","BP","GO:0014909","smooth muscle cell migration","9/214","91/17913",1.40680384863265e-06,0.00010333740751504,7.17768176129488e-05,"9510/2254/3037/3479/3488/8829/5328/5054/10221",9
"GO:0001952","BP","GO:0001952","regulation of cell-matrix adhesion","10/214","117/17913",1.40725655545087e-06,0.00010333740751504,7.17768176129488e-05,"347/11170/3791/22998/4653/8829/5328/5054/6422/7057",10
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","18/214","398/17913",1.47633566532338e-06,0.000106000900770219,7.36268453443146e-05,"330/1410/2152/2335/2719/3082/2537/9314/56925/4609/26577/221476/5743/5054/6423/7980/7057/7076",18
"GO:0003007","BP","GO:0003007","heart morphogenesis","14/214","249/17913",1.86095366084426e-06,0.000130711766917126,9.07906911880997e-05,"9510/10370/2006/3037/3280/3398/3643/4886/8829/5292/10512/6423/6659/55273",14
"GO:2000027","BP","GO:2000027","regulation of animal organ morphogenesis","14/214","250/17913",1.95080567405586e-06,0.000134107513465415,9.31493325215475e-05,"54829/10370/115908/23002/2252/2719/3280/3082/4609/5292/84870/10512/6422/6423",14
"GO:0007044","BP","GO:0007044","cell-substrate junction assembly","9/214","96/17913",2.21033930485911e-06,0.000148783464458329,0.000103343056972799,"347/11170/2335/3791/22998/4653/8829/6422/7057",9
"GO:0071294","BP","GO:0071294","cellular response to zinc ion","5/214","19/17913",2.35616497319512e-06,0.000155362633232519,0.000107912861930225,"4489/4493/4499/4501/4502",5
"GO:0010466","BP","GO:0010466","negative regulation of peptidase activity","13/214","223/17913",2.9396616511036e-06,0.000189173524418109,0.000131397466666474,"1410/2719/3082/2537/9314/56925/221476/5743/5054/6423/7980/7057/7076",13
"GO:0040013","BP","GO:0040013","negative regulation of locomotion","17/214","377/17913",3.03639544878462e-06,0.000189173524418109,0.000131397466666474,"347/57561/10370/1545/1843/3036/3488/9314/22998/4223/8829/5054/6422/6423/7057/7076/10221",17
"GO:0050819","BP","GO:0050819","negative regulation of coagulation","7/214","53/17913",3.04457544715001e-06,0.000189173524418109,0.000131397466666474,"5327/5328/10544/5054/7056/7057/7103",7
"GO:0045667","BP","GO:0045667","regulation of osteoblast differentiation","10/214","128/17913",3.19348545306515e-06,0.000194682103751953,0.00013522365413972,"115908/3082/3397/3398/3399/3400/3479/3488/6422/6423",10
"GO:0048661","BP","GO:0048661","positive regulation of smooth muscle cell proliferation","9/214","101/17913",3.38145015606194e-06,0.000202323434337706,0.000140531222860118,"9510/10203/2254/3398/3479/3488/5743/7052/7057",9
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","16/214","343/17913",3.88965897414559e-06,0.000228499784462989,0.000158712974791931,"347/10203/1843/3082/3479/9314/8829/5327/5328/5054/9021/7056/7057/7130/10221/7103",16
"GO:0014812","BP","GO:0014812","muscle cell migration","9/214","103/17913",3.9809389684014e-06,0.000229685960837588,0.000159536877455485,"9510/2254/3037/3479/3488/8829/5328/5054/10221",9
"GO:0031091","CC","GO:0031091","platelet alpha granule","8/206","91/18678",7.4164790709223e-06,0.000234148839239118,0.000204092581951696,"1191/2335/3082/3479/5054/7057/7076/2277",8
"GO:0043491","BP","GO:0043491","protein kinase B signaling","14/214","268/17913",4.38592984432661e-06,0.000248329835030925,0.000172486669691942,"2152/2252/2254/9518/3082/3479/3488/3643/3791/9314/4653/7057/55273/677",14
"GO:0045785","BP","GO:0045785","positive regulation of cell adhesion","17/214","388/17913",4.45779338650376e-06,0.000248329835030925,0.000172486669691942,"151887/10370/1295/2335/3037/3280/10808/3479/3791/4653/4739/8829/6422/6423/64094/7052/7412",17
"GO:0050818","BP","GO:0050818","regulation of coagulation","8/214","79/17913",4.58749416731175e-06,0.00025122362126414,0.000174496655927006,"2152/5327/5328/10544/5054/7056/7057/7103",8
"GO:0030509","BP","GO:0030509","BMP signaling pathway","10/214","134/17913",4.82409173851177e-06,0.000259777340118859,0.000180437957658019,"91851/2200/2719/3280/94031/3397/6422/6423/6424/55273",10
"GO:0044342","BP","GO:0044342","type B pancreatic cell proliferation","5/214","22/17913",5.18238459159354e-06,0.000270069106700624,0.000187586484707596,"54206/3487/3488/3164/6422",5
"GO:2000050","BP","GO:2000050","regulation of non-canonical Wnt signaling pathway","5/214","22/17913",5.18238459159354e-06,0.000270069106700624,0.000187586484707596,"2719/84870/6422/6423/6424",5
"GO:0007045","BP","GO:0007045","cell-substrate adherens junction assembly","8/214","81/17913",5.54144417745885e-06,0.000275452402113378,0.000191325651600685,"347/11170/3791/22998/4653/8829/6422/7057",8
"GO:0030510","BP","GO:0030510","regulation of BMP signaling pathway","8/214","81/17913",5.54144417745885e-06,0.000275452402113378,0.000191325651600685,"91851/2200/2719/3280/94031/6422/6423/6424",8
"GO:0048041","BP","GO:0048041","focal adhesion assembly","8/214","81/17913",5.54144417745885e-06,0.000275452402113378,0.000191325651600685,"347/11170/3791/22998/4653/8829/6422/7057",8
"GO:2001233","BP","GO:2001233","regulation of apoptotic signaling pathway","17/214","397/17913",6.03863663458127e-06,0.000295618711611092,0.000205332907574598,"467/1191/50486/3082/2537/3479/4929/8829/5743/5054/6422/6423/6648/8406/7057/51330/25946",17
"GO:0048771","BP","GO:0048771","tissue remodeling","11/214","170/17913",6.4259507407281e-06,0.000309884281243172,0.000215241586476548,"633/115908/1513/3488/3953/5166/84870/10512/6422/7052/7076",11
"GO:0060445","BP","GO:0060445","branching involved in salivary gland morphogenesis","5/214","23/17913",6.55779369758442e-06,0.000311591638777871,0.000216427494787151,"2252/3082/8829/10512/7052",5
"GO:0061448","BP","GO:0061448","connective tissue development","13/214","243/17913",7.50538908047565e-06,0.000351448001724882,0.000244111205485493,"84159/57561/1277/1513/64641/2254/3202/3398/3400/4060/116039/6423/7076",13
"GO:0051271","BP","GO:0051271","negative regulation of cellular component movement","16/214","365/17913",8.53243691597508e-06,0.000393832909650221,0.000273551210599381,"347/10370/1545/1843/3036/3488/9314/22998/4223/8829/5054/6422/6423/7057/7076/10221",16
"GO:0001968","MF","GO:0001968","fibronectin binding","5/205","24/16969",8.64043990851194e-06,0.000430961955280859,0.00036431115895807,"151887/1513/4653/6423/7057",5
"GO:0005178","MF","GO:0005178","integrin binding","9/205","113/16969",9.28225749835695e-06,0.000430961955280859,0.00036431115895807,"11096/2200/2335/3479/3791/6423/7057/7103/7412",9
"GO:0071774","BP","GO:0071774","response to fibroblast growth factor","10/214","145/17913",9.73185369958909e-06,0.000442867877512287,0.000307610260749058,"1277/3576/2252/2254/9592/3164/6422/64094/7057/677",10
"GO:0045600","BP","GO:0045600","positive regulation of fat cell differentiation","7/214","63/17913",9.87773431140819e-06,0.000443263327224442,0.000307884934969624,"168455/3398/5743/6422/6423/677/25946",7
"GO:0042730","BP","GO:0042730","fibrinolysis","5/214","25/17913",1.01548632892856e-05,0.000449457031338105,0.000312187001193321,"5327/5328/5054/7056/7057",5
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade","14/214","289/17913",1.03829210071764e-05,0.000453340780732256,0.000314884602948792,"9590/285016/467/1843/54206/2335/3479/3791/9314/4609/57447/8829/5320/677",14
"GO:0007160","BP","GO:0007160","cell-matrix adhesion","12/214","214/17913",1.05539979903732e-05,0.000454666233425279,0.000315805245129484,"347/11170/2335/3791/22998/4653/8829/5328/5054/6422/7057/7412",12
"GO:0071772","BP","GO:0071772","response to BMP","10/214","147/17913",1.09804326909369e-05,0.000460750363953471,0.000320031202967567,"91851/2200/2719/3280/94031/3397/6422/6423/6424/55273",10
"GO:0071773","BP","GO:0071773","cellular response to BMP stimulus","10/214","147/17913",1.09804326909369e-05,0.000460750363953471,0.000320031202967567,"91851/2200/2719/3280/94031/3397/6422/6423/6424/55273",10
"GO:0030336","BP","GO:0030336","negative regulation of cell migration","15/214","332/17913",1.14982893575327e-05,0.000476294524540873,0.000330827974497431,"347/10370/1545/1843/3036/3488/9314/22998/4223/5054/6422/6423/7057/7076/10221",15
"GO:0016049","BP","GO:0016049","cell growth","18/214","466/17913",1.30986381917845e-05,0.000529056181006207,0.000367475534022458,"694/1410/11170/2273/2335/3479/3487/3488/3490/4131/55384/8829/221476/5997/6422/6423/6446/51330",18
"GO:0010043","BP","GO:0010043","response to zinc ion","6/214","44/17913",1.30995030889807e-05,0.000529056181006207,0.000367475534022458,"4489/4493/4499/4501/4502/7412",6
"GO:0048732","BP","GO:0048732","gland development","17/214","422/17913",1.33934843815585e-05,0.000534251210331057,0.000371083933742467,"84159/10370/27122/2252/3280/3082/3202/3398/3400/3488/3643/81606/9935/8829/10512/6422/7052",17
"GO:0090101","BP","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","9/214","121/17913",1.48896234764167e-05,0.000586687481125639,0.000407505484617721,"54829/25805/91851/8483/2200/10468/94031/6422/6423",9
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway","12/214","223/17913",1.59577211128611e-05,0.000621197553200655,0.000431475731295117,"1191/3082/2537/3479/4929/8829/5743/5054/6423/6648/7057/25946",12
"GO:2000095","BP","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","4/214","14/17913",1.8048886210738e-05,0.000694237516034459,0.000482208338362074,"2719/84870/6422/6423",4
"GO:2000146","BP","GO:2000146","negative regulation of cell motility","15/214","347/17913",1.93345526787744e-05,0.000726612391012157,0.000504695504939946,"347/10370/1545/1843/3036/3488/9314/22998/4223/5054/6422/6423/7057/7076/10221",15
"GO:0014911","BP","GO:0014911","positive regulation of smooth muscle cell migration","6/214","47/17913",1.93403483834867e-05,0.000726612391012157,0.000504695504939946,"9510/2254/3037/3479/3488/8829",6
"GO:0009408","BP","GO:0009408","response to heat","10/214","158/17913",2.06190350823379e-05,0.000765748302885447,0.000531878799704107,"9531/1410/3337/11080/3310/10808/3479/3490/5743/7057",10
"GO:0072593","BP","GO:0072593","reactive oxygen species metabolic process","13/214","269/17913",2.21417415836715e-05,0.000812954171100483,0.000564667381057267,"59272/1191/1410/1545/1647/3240/2537/3643/9314/5166/5743/6648/7057",13
"GO:0030195","BP","GO:0030195","negative regulation of blood coagulation","6/214","49/17913",2.46918853386411e-05,0.000876697599221422,0.000608942736170999,"5327/5328/5054/7056/7057/7103",6
"GO:0035272","BP","GO:0035272","exocrine system development","6/214","49/17913",2.46918853386411e-05,0.000876697599221422,0.000608942736170999,"2252/3082/3643/8829/10512/7052",6
"GO:2001238","BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","6/214","49/17913",2.46918853386411e-05,0.000876697599221422,0.000608942736170999,"467/50486/6422/8406/7057/51330",6
"GO:1901652","BP","GO:1901652","response to peptide","18/214","491/17913",2.62527916292138e-05,0.000921986627760759,0.000640399905646268,"7832/1277/54206/2200/9518/3397/3479/3488/3643/9314/4131/3164/4929/5166/5743/7076/7412/677",18
"GO:1900047","BP","GO:1900047","negative regulation of hemostasis","6/214","50/17913",2.77816445754892e-05,0.000945686789375118,0.000656861729283015,"5327/5328/5054/7056/7057/7103",6
"GO:0045598","BP","GO:0045598","regulation of fat cell differentiation","9/214","131/17913",2.81158213357892e-05,0.000945686789375118,0.000656861729283015,"168455/3280/3398/3400/5743/6422/6423/677/25946",9
"GO:0030278","BP","GO:0030278","regulation of ossification","11/214","199/17913",2.82380581953269e-05,0.000945686789375118,0.000656861729283015,"115908/3082/3397/3398/3399/3400/3479/3488/116039/6422/6423",11
"GO:0048762","BP","GO:0048762","mesenchymal cell differentiation","11/214","199/17913",2.82380581953269e-05,0.000945686789375118,0.000656861729283015,"25805/1277/2335/3037/3280/3082/8829/10512/6422/6423/55273",11
"GO:0002042","BP","GO:0002042","cell migration involved in sprouting angiogenesis","8/214","101/17913",2.83910920982316e-05,0.000945686789375118,0.000656861729283015,"3791/9314/4223/3164/8829/10769/5743/7057",8
"GO:0030193","BP","GO:0030193","regulation of blood coagulation","7/214","74/17913",2.87532349478638e-05,0.000947976552209673,0.000658452168730887,"2152/5327/5328/5054/7056/7057/7103",7
"GO:0005996","BP","GO:0005996","monosaccharide metabolic process","13/214","277/17913",3.00699485057781e-05,0.000981373773961303,0.00068164944406506,"216/347/467/2683/3479/3487/3488/3643/3953/4886/5166/5500/6515",13
"GO:0035767","BP","GO:0035767","endothelial cell chemotaxis","5/214","31/17913",3.06356381586383e-05,0.000989837468905603,0.000687528216360177,"3791/3164/8829/64094/7057",5
"GO:1900046","BP","GO:1900046","regulation of hemostasis","7/214","75/17913",3.13949982056561e-05,0.000993322259019491,0.000689948706194776,"2152/5327/5328/5054/7056/7057/7103",7
"GO:0016055","BP","GO:0016055","Wnt signaling pathway","18/214","498/17913",3.16126103706386e-05,0.000993322259019491,0.000689948706194776,"25805/1277/115908/23002/27122/2254/2719/3487/9314/4653/57447/4929/84870/6422/6423/6424/6659/25987",18
"GO:0019318","BP","GO:0019318","hexose metabolic process","12/214","239/17913",3.16657977960407e-05,0.000993322259019491,0.000689948706194776,"216/347/467/2683/3479/3487/3488/3643/3953/4886/5166/5500",12
"GO:0198738","BP","GO:0198738","cell-cell signaling by wnt","18/214","500/17913",3.3313278564536e-05,0.001034953875404,0.000718865484813671,"25805/1277/115908/23002/27122/2254/2719/3487/9314/4653/57447/4929/84870/6422/6423/6424/6659/25987",18
"GO:0034332","BP","GO:0034332","adherens junction organization","9/214","134/17913",3.36403114928452e-05,0.00103516044222269,0.000719008963436049,"347/11170/3791/22998/4653/8829/10266/6422/7057",9
"GO:0098644","CC","GO:0098644","complex of collagen trimers","4/206","18/18678",3.89540940231515e-05,0.00107610684738956,0.00093797357976799,"1277/1282/1295/4060",4
"GO:0045861","BP","GO:0045861","negative regulation of proteolysis","14/214","324/17913",3.69414313908911e-05,0.00112601664928273,0.000782116501741607,"1410/2719/3082/2537/9314/56925/221476/5327/5743/5054/6423/7980/7057/7076",14
"GO:0032432","CC","GO:0032432","actin filament bundle","6/206","59/18678",4.63418553212411e-05,0.00113795000288825,0.000991878306875687,"9531/1410/23002/11170/22998/4082",6
"GO:0051017","BP","GO:0051017","actin filament bundle assembly","9/214","136/17913",3.78126711127478e-05,0.00114180131182512,0.000793080322797623,"2006/11170/3397/22998/4082/4653/4739/8829/6422",9
"GO:0048638","BP","GO:0048638","regulation of developmental growth","14/214","325/17913",3.82025984185873e-05,0.0011428944026894,0.000793839569477856,"2254/2335/9518/3479/3643/4131/4886/8829/221476/5292/5997/6422/6423/51330",14
"GO:0061572","BP","GO:0061572","actin filament bundle organization","9/214","137/17913",4.0057881172899e-05,0.00118480808360834,0.000822952266449357,"2006/11170/3397/22998/4082/4653/4739/8829/6422",9
